sim_time,tl_phase,total_vehicles,total_waiting_time,avg_waiting_time,north_count,north_wait,south_count,south_wait,east_count,east_wait,west_count,west_wait,queue_north,queue_south,queue_east,queue_west,intA_wait,intB_wait,intC_wait,emergency_count,controller_state,controller_reason,rl_override,max_q_value,override_rate
1.0,0,8,0.0,0.0,2,0.0,2,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,NS_GREEN,hold,,,
2.0,0,12,0.0,0.0,3,0.0,3,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,NS_GREEN,hold,,,
3.0,0,14,0.0,0.0,3,0.0,3,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,NS_GREEN,hold,,,
4.0,0,14,0.0,0.0,3,0.0,3,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,NS_GREEN,hold,,,
5.0,0,16,0.0,0.0,3,0.0,3,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,NS_GREEN,hold,,,
6.0,0,16,0.0,0.0,3,0.0,3,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,NS_GREEN,hold,,,
7.0,0,16,0.0,0.0,3,0.0,3,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,NS_GREEN,hold,,,
8.0,0,16,0.0,0.0,3,0.0,3,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,NS_GREEN,hold,,,
9.0,0,18,0.0,0.0,3,0.0,3,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,NS_GREEN,hold,,,
10.0,0,18,0.0,0.0,3,0.0,3,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,NS_GREEN,hold,,,
11.0,0,18,0.0,0.0,3,0.0,3,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,NS_GREEN,hold,,,
12.0,0,20,0.0,0.0,3,0.0,3,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,NS_GREEN,hold,,,
13.0,0,20,0.0,0.0,3,0.0,3,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,NS_GREEN,hold,,,
14.0,0,20,0.0,0.0,3,0.0,3,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,NS_GREEN,hold,,,
15.0,0,20,0.0,0.0,3,0.0,3,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,NS_GREEN,hold,,,
16.0,0,17,0.0,0.0,3,0.0,3,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,NS_GREEN,hold,,,
17.0,0,17,0.0,0.0,3,0.0,3,0.0,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,NS_GREEN,hold,,,
18.0,0,18,1.0,0.056,3,0.0,3,1.0,1,0.0,1,0.0,0,0,0,0,0.0,1.0,0.0,0,NS_GREEN,hold,,,
19.0,0,18,2.0,0.111,3,0.0,3,2.0,2,0.0,1,0.0,0,0,0,0,0.0,2.0,0.0,0,NS_GREEN,hold,,,
20.0,0,18,4.0,0.222,3,1.0,3,3.0,2,0.0,1,0.0,0,0,0,0,0.0,4.0,0.0,0,NS_GREEN,hold,,,
21.0,0,19,8.0,0.421,3,2.0,3,5.0,2,0.0,2,0.0,0,0,0,0,0.0,7.0,1.0,0,NS_GREEN,hold,,,
22.0,0,20,14.0,0.7,3,4.0,3,7.0,2,0.0,2,0.0,0,0,0,0,0.0,11.0,3.0,0,NS_GREEN,hold,,,
23.0,0,20,20.0,1.0,3,6.0,3,9.0,2,0.0,2,0.0,0,0,0,0,0.0,15.0,5.0,0,NS_GREEN,hold,,,
24.0,0,21,26.0,1.238,3,8.0,3,11.0,2,0.0,3,0.0,0,0,0,0,0.0,19.0,7.0,0,NS_GREEN,hold,,,
25.0,0,22,32.0,1.455,4,10.0,4,13.0,2,0.0,3,0.0,0,0,0,0,0.0,23.0,9.0,0,NS_GREEN,hold,,,
26.0,0,22,39.0,1.773,4,12.0,4,15.0,2,0.0,3,0.0,0,0,0,0,0.0,27.0,12.0,0,NS_GREEN,hold,,,
27.0,0,23,47.0,2.043,4,14.0,4,17.0,2,0.0,4,0.0,0,0,0,0,0.0,31.0,16.0,0,NS_GREEN,hold,,,
28.0,0,23,55.0,2.391,4,16.0,4,19.0,2,0.0,4,0.0,0,0,0,0,0.0,35.0,20.0,0,NS_GREEN,hold,,,
29.0,0,22,64.0,2.909,4,18.0,4,21.0,2,0.0,4,0.0,0,0,0,0,0.0,39.0,25.0,0,NS_YELLOW,pressure_ew,,,
30.0,1,22,73.0,3.318,4,20.0,4,23.0,2,0.0,4,0.0,0,0,0,0,0.0,43.0,30.0,0,NS_YELLOW,hold,,,
31.0,1,23,82.0,3.565,4,22.0,4,25.0,2,0.0,5,0.0,0,0,0,0,0.0,47.0,35.0,0,NS_YELLOW,hold,,,
32.0,1,25,91.0,3.64,4,24.0,4,27.0,2,0.0,5,0.0,0,0,0,0,0.0,51.0,40.0,0,EW_GREEN,yellow_end,,,
33.0,2,23,70.0,3.043,3,12.0,3,13.0,2,0.0,5,0.0,0,0,0,0,0.0,25.0,45.0,0,EW_GREEN,hold,,,
34.0,2,22,50.0,2.273,3,0.0,3,0.0,2,0.0,5,0.0,0,0,0,0,0.0,0.0,50.0,0,EW_GREEN,hold,,,
35.0,2,23,55.0,2.391,3,0.0,3,0.0,2,0.0,6,0.0,0,0,0,0,0.0,0.0,55.0,0,EW_GREEN,hold,,,
36.0,2,21,60.0,2.857,2,0.0,2,0.0,2,0.0,6,0.0,0,0,0,0,0.0,0.0,60.0,0,EW_GREEN,hold,,,
37.0,2,22,65.0,2.955,2,0.0,2,0.0,2,0.0,6,0.0,0,0,0,0,0.0,0.0,65.0,0,EW_GREEN,hold,,,
38.0,2,25,71.0,2.84,2,0.0,2,0.0,2,0.0,7,0.0,0,0,0,0,0.0,0.0,71.0,0,EW_GREEN,hold,,,
39.0,2,22,58.0,2.636,1,0.0,1,0.0,2,0.0,7,0.0,0,0,0,0,0.0,0.0,58.0,0,EW_GREEN,hold,,,
40.0,2,22,63.0,2.864,1,0.0,1,0.0,2,0.0,7,0.0,0,0,0,0,0.0,0.0,63.0,0,EW_GREEN,hold,,,
41.0,2,22,48.0,2.182,1,0.0,1,0.0,2,0.0,7,0.0,0,0,0,0,0.0,0.0,48.0,0,EW_GREEN,hold,,,
42.0,2,23,35.0,1.522,1,0.0,1,0.0,2,0.0,8,0.0,0,0,0,0,0.0,0.0,35.0,0,EW_GREEN,hold,,,
43.0,2,25,21.0,0.84,1,0.0,1,0.0,2,0.0,8,0.0,0,0,0,0,0.0,0.0,21.0,0,EW_GREEN,hold,,,
44.0,2,26,8.0,0.308,1,0.0,1,0.0,2,0.0,9,0.0,0,0,0,0,0.0,0.0,8.0,0,EW_GREEN,hold,,,
45.0,2,26,2.0,0.077,1,0.0,1,0.0,2,0.0,9,0.0,0,0,0,0,0.0,0.0,2.0,0,EW_GREEN,hold,,,
46.0,2,26,0.0,0.0,1,0.0,1,0.0,2,0.0,9,0.0,0,0,0,0,0.0,0.0,0.0,0,EW_GREEN,hold,,,
47.0,2,26,1.0,0.038,1,0.0,1,0.0,2,0.0,9,0.0,0,0,0,0,0.0,0.0,1.0,0,EW_GREEN,hold,,,
48.0,2,25,2.0,0.08,1,0.0,1,0.0,2,0.0,9,0.0,0,0,0,0,0.0,0.0,2.0,0,EW_GREEN,hold,,,
49.0,2,30,4.0,0.133,3,0.0,3,0.0,2,1.0,10,0.0,0,0,1,0,0.0,1.0,3.0,0,EW_GREEN,hold,,,
50.0,2,30,9.0,0.3,3,0.0,3,0.0,2,3.0,10,0.0,0,0,2,0,0.0,3.0,6.0,0,EW_GREEN,hold,,,
51.0,2,30,15.0,0.5,3,0.0,3,0.0,2,5.0,10,0.0,0,0,2,0,0.0,5.0,10.0,0,EW_GREEN,hold,,,
52.0,2,29,21.0,0.724,3,0.0,3,0.0,2,7.0,10,0.0,0,0,2,0,0.0,7.0,14.0,0,EW_GREEN,hold,,,
53.0,2,31,29.0,0.935,3,0.0,3,0.0,2,9.0,10,1.0,0,0,2,0,0.0,10.0,19.0,0,EW_GREEN,hold,,,
54.0,2,30,38.0,1.267,3,0.0,3,0.0,2,11.0,10,2.0,0,0,2,0,0.0,13.0,25.0,0,EW_GREEN,hold,,,
55.0,2,31,49.0,1.581,3,0.0,3,0.0,3,13.0,10,4.0,0,0,1,0,0.0,17.0,32.0,0,EW_GREEN,hold,,,
56.0,2,31,60.0,1.935,3,0.0,3,0.0,3,15.0,10,6.0,0,0,1,0,0.0,21.0,39.0,0,EW_GREEN,hold,,,
57.0,2,31,71.0,2.29,3,0.0,3,0.0,3,17.0,10,8.0,0,0,1,0,0.0,25.0,46.0,0,EW_GREEN,hold,,,
58.0,2,31,82.0,2.645,3,0.0,3,0.0,4,19.0,10,10.0,0,0,1,0,0.0,29.0,53.0,0,EW_GREEN,hold,,,
59.0,2,32,94.0,2.938,3,0.0,3,0.0,4,21.0,11,13.0,0,0,1,0,0.0,34.0,60.0,0,EW_GREEN,hold,,,
60.0,2,32,106.0,3.312,3,0.0,3,0.0,4,23.0,11,16.0,0,0,1,0,0.0,39.0,67.0,0,EW_GREEN,hold,,,
61.0,2,32,118.0,3.688,3,0.0,3,0.0,4,25.0,11,19.0,0,0,1,0,0.0,44.0,74.0,0,EW_GREEN,hold,,,
62.0,2,32,130.0,4.062,3,0.0,3,0.0,4,27.0,11,22.0,0,0,1,0,0.0,49.0,81.0,0,EW_GREEN,hold,,,
63.0,2,33,142.0,4.303,3,0.0,2,0.0,4,29.0,11,25.0,0,0,1,0,0.0,54.0,88.0,0,EW_GREEN,hold,,,
64.0,2,32,155.0,4.844,2,0.0,2,0.0,4,31.0,11,29.0,0,0,1,0,0.0,60.0,95.0,0,EW_GREEN,hold,,,
65.0,2,32,166.0,5.188,2,0.0,2,0.0,4,33.0,11,31.0,0,0,1,0,0.0,64.0,102.0,0,EW_GREEN,hold,,,
66.0,2,32,178.0,5.562,2,0.0,2,0.0,4,35.0,11,34.0,0,0,1,0,0.0,69.0,109.0,0,EW_GREEN,hold,,,
67.0,2,32,191.0,5.969,2,0.0,2,0.0,4,37.0,11,37.0,0,0,1,0,0.0,74.0,117.0,0,EW_GREEN,hold,,,
68.0,2,31,205.0,6.613,2,0.0,2,0.0,4,39.0,11,41.0,0,0,1,0,0.0,80.0,125.0,0,EW_GREEN,hold,,,
69.0,2,31,221.0,7.129,2,0.0,2,0.0,4,41.0,12,47.0,0,0,1,0,0.0,88.0,133.0,0,EW_GREEN,hold,,,
70.0,2,30,237.0,7.9,2,0.0,2,0.0,4,43.0,12,53.0,0,0,1,3,0.0,96.0,141.0,0,EW_GREEN,hold,,,
71.0,2,30,254.0,8.467,2,0.0,2,0.0,4,45.0,12,60.0,0,0,1,3,0.0,105.0,149.0,0,EW_GREEN,hold,,,
72.0,2,29,246.0,8.483,2,0.0,2,0.0,4,47.0,12,67.0,0,0,1,3,0.0,114.0,132.0,0,EW_GREEN,hold,,,
73.0,2,35,238.0,6.8,3,0.0,3,0.0,4,49.0,12,75.0,0,0,1,3,0.0,124.0,114.0,0,EW_GREEN,hold,,,
74.0,2,37,229.0,6.189,3,0.0,3,0.0,4,51.0,12,83.0,0,0,1,3,0.0,134.0,95.0,0,EW_GREEN,hold,,,
75.0,3,36,220.0,6.111,3,0.0,3,0.0,4,53.0,12,91.0,0,0,1,0,0.0,144.0,76.0,0,EW_GREEN,hold,,,
76.0,3,37,211.0,5.703,3,0.0,3,0.0,4,55.0,13,99.0,0,0,1,0,0.0,154.0,57.0,0,EW_GREEN,hold,,,
77.0,3,37,201.0,5.432,3,0.0,3,0.0,4,57.0,13,107.0,0,0,1,3,0.0,164.0,37.0,0,EW_GREEN,hold,,,
78.0,0,31,76.0,2.452,3,0.0,3,0.0,2,0.0,10,60.0,0,0,0,2,0.0,60.0,16.0,0,EW_GREEN,hold,,,
79.0,0,32,28.0,0.875,3,0.0,3,0.0,2,0.0,11,23.0,0,0,0,0,0.0,23.0,5.0,0,EW_GREEN,hold,,,
80.0,0,31,0.0,0.0,3,0.0,3,0.0,2,0.0,10,0.0,0,0,0,0,0.0,0.0,0.0,0,EW_GREEN,hold,,,
81.0,0,31,0.0,0.0,3,0.0,3,0.0,2,0.0,9,0.0,0,0,0,0,0.0,0.0,0.0,0,EW_GREEN,hold,,,
82.0,0,34,0.0,0.0,3,0.0,3,0.0,2,0.0,9,0.0,0,0,0,0,0.0,0.0,0.0,0,EW_GREEN,hold,,,
83.0,0,33,0.0,0.0,3,0.0,3,0.0,2,0.0,8,0.0,0,0,0,0,0.0,0.0,0.0,0,EW_GREEN,hold,,,
84.0,0,36,0.0,0.0,3,0.0,3,0.0,2,0.0,8,0.0,0,0,0,0,0.0,0.0,0.0,0,EW_GREEN,hold,,,
85.0,0,35,0.0,0.0,3,0.0,3,0.0,2,0.0,6,0.0,0,0,0,0,0.0,0.0,0.0,0,EW_YELLOW,pressure_ns,,,
86.0,3,36,0.0,0.0,3,0.0,3,0.0,2,0.0,6,0.0,0,0,0,0,0.0,0.0,0.0,0,EW_YELLOW,hold,,,
87.0,3,38,0.0,0.0,3,0.0,3,0.0,2,0.0,6,0.0,0,0,0,0,0.0,0.0,0.0,0,EW_YELLOW,hold,,,
88.0,3,37,2.0,0.054,3,0.0,3,0.0,2,0.0,6,1.0,0,0,0,1,0.0,1.0,1.0,0,NS_GREEN,yellow_end,,,
89.0,0,33,3.0,0.091,3,0.0,3,0.0,0,0.0,5,0.0,0,0,0,0,0.0,0.0,3.0,0,NS_GREEN,hold,,,
90.0,0,32,6.0,0.188,3,1.0,3,0.0,1,0.0,5,0.0,1,0,0,0,0.0,1.0,5.0,0,NS_GREEN,hold,,,
91.0,0,38,10.0,0.263,3,2.0,3,0.0,1,0.0,6,0.0,1,0,0,0,0.0,2.0,8.0,0,NS_GREEN,hold,,,
92.0,0,38,10.0,0.263,3,3.0,3,1.0,1,0.0,6,0.0,1,0,0,0,0.0,4.0,6.0,0,NS_GREEN,hold,,,
93.0,0,39,10.0,0.256,3,4.0,3,2.0,2,0.0,6,0.0,0,0,0,0,0.0,6.0,4.0,0,NS_GREEN,hold,,,
94.0,0,41,11.0,0.268,3,5.0,3,3.0,2,0.0,6,0.0,0,0,0,0,0.0,8.0,3.0,0,NS_GREEN,hold,,,
95.0,0,40,13.0,0.325,3,6.0,3,4.0,2,0.0,6,0.0,0,0,0,0,0.0,10.0,3.0,0,NS_GREEN,hold,,,
96.0,0,41,14.0,0.341,3,7.0,3,5.0,2,0.0,7,0.0,0,0,0,0,0.0,12.0,2.0,0,NS_GREEN,hold,,,
97.0,0,45,15.0,0.333,5,8.0,5,6.0,2,0.0,7,0.0,0,0,0,0,0.0,14.0,1.0,0,NS_GREEN,hold,,,
98.0,0,45,16.0,0.356,5,9.0,5,7.0,2,0.0,7,0.0,0,0,0,0,0.0,16.0,0.0,0,NS_GREEN,hold,,,
99.0,0,44,18.0,0.409,5,10.0,5,8.0,2,0.0,6,0.0,0,0,0,0,0.0,18.0,0.0,0,NS_GREEN,hold,,,
100.0,0,45,20.0,0.444,5,11.0,5,9.0,2,0.0,6,0.0,0,0,0,0,0.0,20.0,0.0,0,NS_GREEN,hold,,,
101.0,0,44,22.0,0.5,5,12.0,5,10.0,2,0.0,6,0.0,0,0,0,0,0.0,22.0,0.0,0,NS_GREEN,hold,,,
102.0,0,44,25.0,0.568,5,13.0,5,11.0,2,0.0,6,0.0,0,0,0,0,0.0,24.0,1.0,0,NS_YELLOW,pressure_ew,,,
103.0,1,43,26.0,0.605,5,14.0,5,12.0,2,0.0,6,0.0,0,0,0,0,0.0,26.0,0.0,0,NS_YELLOW,hold,,,
104.0,1,45,28.0,0.622,5,15.0,5,13.0,2,0.0,6,0.0,0,0,0,0,0.0,28.0,0.0,0,NS_YELLOW,hold,,,
105.0,1,47,30.0,0.638,5,16.0,5,14.0,2,0.0,7,0.0,0,0,0,0,0.0,30.0,0.0,0,EW_GREEN,yellow_end,,,
106.0,2,45,0.0,0.0,4,0.0,4,0.0,2,0.0,7,0.0,0,0,0,0,0.0,0.0,0.0,0,EW_GREEN,hold,,,
107.0,2,45,0.0,0.0,4,0.0,4,0.0,2,0.0,7,0.0,0,0,0,0,0.0,0.0,0.0,0,EW_GREEN,hold,,,
108.0,2,44,0.0,0.0,4,0.0,4,0.0,2,0.0,7,0.0,0,0,0,0,0.0,0.0,0.0,0,EW_GREEN,hold,,,
109.0,2,47,0.0,0.0,4,0.0,4,0.0,2,0.0,8,0.0,0,0,0,0,0.0,0.0,0.0,0,EW_GREEN,hold,,,
110.0,2,46,1.0,0.022,4,0.0,4,0.0,2,0.0,8,0.0,0,0,0,0,0.0,0.0,1.0,0,EW_GREEN,hold,,,
111.0,2,45,4.0,0.089,4,0.0,3,0.0,2,0.0,8,1.0,0,0,0,0,0.0,1.0,3.0,0,EW_GREEN,hold,,,
112.0,2,43,4.0,0.093,3,0.0,3,0.0,2,0.0,9,2.0,0,0,0,0,0.0,2.0,2.0,0,EW_GREEN,hold,,,
113.0,2,42,5.0,0.119,3,0.0,3,0.0,2,0.0,9,3.0,0,0,0,0,0.0,3.0,2.0,0,EW_GREEN,hold,,,
114.0,2,42,7.0,0.167,3,0.0,3,0.0,2,0.0,10,4.0,0,0,0,0,0.0,4.0,3.0,0,EW_GREEN,hold,,,
115.0,2,44,10.0,0.227,3,0.0,3,0.0,2,0.0,10,5.0,0,0,0,0,0.0,5.0,5.0,0,EW_GREEN,hold,,,
116.0,2,44,13.0,0.295,3,0.0,3,0.0,2,0.0,10,6.0,0,0,0,0,0.0,6.0,7.0,0,EW_GREEN,hold,,,
117.0,2,40,8.0,0.2,3,0.0,2,0.0,2,0.0,10,7.0,0,0,0,0,0.0,7.0,1.0,0,EW_GREEN,hold,,,
118.0,2,37,11.0,0.297,2,0.0,2,0.0,2,0.0,10,8.0,0,0,0,0,0.0,8.0,3.0,0,EW_GREEN,hold,,,
119.0,2,36,14.0,0.389,2,0.0,2,0.0,2,0.0,10,9.0,0,0,0,0,0.0,9.0,5.0,0,EW_GREEN,hold,,,
120.0,2,36,18.0,0.5,2,0.0,1,0.0,2,0.0,11,10.0,0,0,0,0,0.0,10.0,8.0,0,EW_GREEN,hold,,,
121.0,2,39,22.0,0.564,3,0.0,3,0.0,2,0.0,11,11.0,0,0,0,0,0.0,11.0,11.0,0,EW_GREEN,hold,,,
122.0,2,38,28.0,0.737,3,0.0,3,0.0,2,0.0,11,13.0,0,0,0,0,1.0,13.0,14.0,0,EW_GREEN,hold,,,
123.0,2,39,36.0,0.923,3,0.0,3,0.0,2,0.0,11,15.0,0,0,0,0,3.0,15.0,18.0,0,EW_GREEN,hold,,,
124.0,2,37,47.0,1.27,3,0.0,2,0.0,2,1.0,12,18.0,0,0,1,0,5.0,19.0,23.0,0,EW_GREEN,hold,,,
125.0,2,39,60.0,1.538,2,0.0,2,0.0,3,2.0,12,22.0,0,0,0,0,8.0,24.0,28.0,0,EW_GREEN,hold,,,
126.0,2,41,74.0,1.805,2,0.0,2,0.0,4,3.0,12,26.0,0,0,0,0,11.0,29.0,34.0,0,EW_GREEN,hold,,,
127.0,2,42,89.0,2.119,2,0.0,2,0.0,4,4.0,12,30.0,0,0,0,0,14.0,34.0,41.0,0,EW_GREEN,hold,,,
128.0,2,42,104.0,2.476,2,0.0,2,0.0,4,5.0,12,34.0,0,0,0,0,17.0,39.0,48.0,0,EW_GREEN,hold,,,
129.0,2,41,107.0,2.61,2,0.0,2,0.0,4,6.0,12,38.0,0,0,0,0,20.0,44.0,43.0,0,EW_GREEN,hold,,,
130.0,2,41,111.0,2.707,2,0.0,2,0.0,4,8.0,12,42.0,0,0,1,0,23.0,50.0,38.0,0,EW_GREEN,hold,,,
131.0,2,40,117.0,2.925,2,0.0,2,0.0,4,10.0,12,46.0,0,0,1,0,27.0,56.0,34.0,0,EW_GREEN,hold,,,
132.0,2,39,103.0,2.641,2,0.0,2,0.0,4,12.0,13,50.0,0,0,1,0,10.0,62.0,31.0,0,EW_GREEN,hold,,,
133.0,2,37,95.0,2.568,2,0.0,2,0.0,4,14.0,13,54.0,0,0,1,0,0.0,68.0,27.0,0,EW_GREEN,hold,,,
134.0,2,38,98.0,2.579,2,0.0,2,0.0,4,16.0,14,59.0,0,0,1,1,0.0,75.0,23.0,0,EW_GREEN,hold,,,
135.0,2,38,100.0,2.632,2,0.0,1,0.0,4,18.0,14,64.0,0,0,1,1,0.0,82.0,18.0,0,EW_GREEN,hold,,,
136.0,2,38,103.0,2.711,2,0.0,1,0.0,4,20.0,15,70.0,0,0,1,1,0.0,90.0,13.0,0,EW_GREEN,hold,,,
137.0,2,37,106.0,2.865,1,0.0,1,0.0,4,22.0,15,76.0,0,0,1,1,0.0,98.0,8.0,0,EW_GREEN,hold,,,
138.0,2,36,108.0,3.0,1,0.0,1,0.0,4,24.0,15,82.0,0,0,1,1,0.0,106.0,2.0,0,EW_GREEN,hold,,,
139.0,2,36,117.0,3.25,1,0.0,1,0.0,4,26.0,15,88.0,0,0,1,1,0.0,114.0,3.0,0,EW_GREEN,hold,,,
140.0,2,36,124.0,3.444,1,0.0,1,0.0,4,28.0,15,95.0,0,0,1,1,0.0,123.0,1.0,0,EW_GREEN,hold,,,
141.0,2,35,134.0,3.829,1,0.0,1,0.0,4,30.0,15,102.0,0,0,1,1,0.0,132.0,2.0,0,EW_GREEN,hold,,,
142.0,2,36,145.0,4.028,1,0.0,1,0.0,4,32.0,16,109.0,0,0,1,2,0.0,141.0,4.0,0,EW_GREEN,hold,,,
143.0,2,35,153.0,4.371,1,0.0,1,0.0,4,34.0,16,116.0,0,0,1,0,0.0,150.0,3.0,0,EW_GREEN,hold,,,
144.0,2,35,161.0,4.6,1,0.0,1,0.0,4,36.0,16,123.0,0,0,1,0,0.0,159.0,2.0,0,EW_GREEN,hold,,,
145.0,2,44,169.0,3.841,3,0.0,3,0.0,4,38.0,17,130.0,0,0,1,0,0.0,168.0,1.0,0,EW_GREEN,hold,,,
146.0,2,46,178.0,3.87,3,0.0,3,0.0,4,40.0,17,138.0,0,0,1,0,0.0,178.0,0.0,0,EW_GREEN,hold,,,
147.0,2,45,189.0,4.2,3,0.0,3,0.0,4,42.0,17,147.0,0,0,1,0,0.0,189.0,0.0,0,EW_GREEN,hold,,,
148.0,3,46,200.0,4.348,3,0.0,3,0.0,4,44.0,18,156.0,0,0,1,0,0.0,200.0,0.0,0,EW_GREEN,hold,,,
149.0,3,46,212.0,4.609,3,0.0,3,0.0,4,46.0,18,166.0,0,0,1,0,0.0,212.0,0.0,0,EW_GREEN,hold,,,
150.0,3,45,224.0,4.978,3,0.0,3,0.0,4,48.0,18,176.0,0,0,1,0,0.0,224.0,0.0,0,EW_GREEN,hold,,,
151.0,0,41,102.0,2.488,3,0.0,3,0.0,2,0.0,16,101.0,0,0,0,0,0.0,101.0,1.0,0,EW_GREEN,hold,,,
152.0,0,40,55.0,1.375,3,0.0,3,0.0,2,0.0,16,55.0,0,0,0,0,0.0,55.0,0.0,0,EW_GREEN,hold,,,
153.0,0,40,11.0,0.275,3,0.0,3,0.0,2,0.0,16,11.0,0,0,0,0,0.0,11.0,0.0,0,EW_GREEN,hold,,,
154.0,0,41,4.0,0.098,3,0.0,3,0.0,2,0.0,16,4.0,0,0,0,0,0.0,4.0,0.0,0,EW_GREEN,hold,,,
155.0,0,40,0.0,0.0,3,0.0,3,0.0,0,0.0,15,0.0,0,0,0,0,0.0,0.0,0.0,0,EW_GREEN,hold,,,
156.0,0,44,0.0,0.0,3,0.0,3,0.0,0,0.0,15,0.0,0,0,0,0,0.0,0.0,0.0,0,EW_GREEN,hold,,,
157.0,0,45,1.0,0.022,3,0.0,3,0.0,0,0.0,14,0.0,0,0,0,0,0.0,0.0,1.0,0,EW_GREEN,hold,,,
158.0,0,45,3.0,0.067,3,0.0,3,0.0,0,0.0,14,0.0,0,0,0,0,1.0,0.0,2.0,0,EW_GREEN,hold,,,
159.0,0,42,3.0,0.071,3,0.0,3,0.0,0,0.0,11,0.0,0,0,0,0,2.0,0.0,1.0,0,EW_GREEN,hold,,,
160.0,0,40,5.0,0.125,3,0.0,3,0.0,0,0.0,11,0.0,0,0,0,0,3.0,0.0,2.0,0,EW_GREEN,hold,,,
161.0,0,41,9.0,0.22,3,0.0,3,1.0,0,0.0,10,0.0,0,1,0,0,4.0,1.0,4.0,0,EW_GREEN,hold,,,
162.0,0,42,13.0,0.31,3,0.0,3,2.0,1,0.0,10,0.0,0,1,0,0,5.0,2.0,6.0,0,EW_GREEN,hold,,,
163.0,0,40,13.0,0.325,3,1.0,3,3.0,2,0.0,9,0.0,1,1,0,0,0.0,4.0,9.0,0,EW_GREEN,hold,,,
164.0,0,41,18.0,0.439,3,2.0,3,4.0,2,0.0,9,0.0,0,0,0,0,0.0,6.0,12.0,0,EW_GREEN,hold,,,
165.0,0,41,24.0,0.585,3,3.0,3,5.0,2,0.0,8,0.0,0,0,0,0,0.0,8.0,16.0,0,EW_YELLOW,max_green,,,
166.0,3,46,31.0,0.674,3,4.0,3,6.0,2,0.0,9,0.0,0,0,0,0,0.0,10.0,21.0,0,EW_YELLOW,hold,,,
167.0,3,46,38.0,0.826,3,5.0,3,7.0,2,0.0,9,0.0,0,0,0,0,0.0,12.0,26.0,0,EW_YELLOW,hold,,,
168.0,3,46,46.0,1.0,3,6.0,3,8.0,2,0.0,9,0.0,0,0,0,0,0.0,14.0,32.0,0,NS_GREEN,yellow_end,,,
169.0,0,48,54.0,1.125,4,7.0,4,9.0,2,0.0,9,0.0,0,0,0,0,0.0,16.0,38.0,0,NS_GREEN,hold,,,
170.0,0,48,63.0,1.312,4,8.0,4,10.0,2,0.0,9,0.0,0,0,0,0,0.0,18.0,45.0,0,NS_GREEN,hold,,,
171.0,0,48,73.0,1.521,4,9.0,4,11.0,2,0.0,9,0.0,0,0,0,0,0.0,20.0,53.0,0,NS_GREEN,hold,,,
172.0,0,47,69.0,1.468,4,10.0,4,12.0,2,0.0,9,0.0,0,0,0,0,0.0,22.0,47.0,0,NS_GREEN,hold,,,
173.0,0,47,65.0,1.383,4,11.0,4,13.0,2,0.0,9,0.0,0,0,0,0,0.0,24.0,41.0,0,NS_GREEN,hold,,,
174.0,0,46,61.0,1.326,4,12.0,4,14.0,2,0.0,8,0.0,0,0,0,0,0.0,26.0,35.0,0,NS_GREEN,hold,,,
175.0,0,45,57.0,1.267,4,13.0,4,15.0,2,0.0,7,0.0,0,0,0,0,0.0,28.0,29.0,0,NS_GREEN,hold,,,
176.0,0,48,52.0,1.083,4,14.0,4,16.0,2,0.0,7,0.0,0,0,0,0,0.0,30.0,22.0,0,NS_YELLOW,pressure_ew,,,
177.0,1,48,47.0,0.979,4,15.0,4,17.0,2,0.0,8,0.0,0,0,0,0,0.0,32.0,15.0,0,NS_YELLOW,hold,,,
178.0,1,48,42.0,0.875,4,16.0,4,18.0,2,0.0,8,0.0,0,0,0,0,0.0,34.0,8.0,0,NS_YELLOW,hold,,,
179.0,1,49,36.0,0.735,4,17.0,4,19.0,2,0.0,9,0.0,0,0,0,0,0.0,36.0,0.0,0,EW_GREEN,yellow_end,,,
180.0,2,47,0.0,0.0,3,0.0,3,0.0,2,0.0,9,0.0,0,0,0,0,0.0,0.0,0.0,0,EW_GREEN,hold,,,
181.0,2,51,0.0,0.0,3,0.0,3,0.0,2,0.0,9,0.0,0,0,0,0,0.0,0.0,0.0,0,EW_GREEN,hold,,,
